Category,Term,ID,adj_pval,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,Genes
GO:BP,regulatory T cell differentiation,GO:0045066,1,0,39,459,1,21031,TGFB1
GO:BP,T-helper 2 cell differentiation,GO:0045064,1,0,19,459,1,21031,IL18
GO:BP,positive regulation by host of viral process,GO:0044794,1,0,21,459,1,21031,VAPB
GO:BP,negative regulation by host of viral process,GO:0044793,1,0,16,459,1,21031,VAPB
GO:BP,suppression of viral release by host,GO:0044790,1,0,17,459,3,21031,"TRIM5,CHMP3,VAPB"
GO:BP,modulation by host of viral process,GO:0044788,1,0,48,459,1,21031,VAPB
GO:BP,cell cycle DNA replication,GO:0044786,1,0,45,459,4,21031,"MCM3,MCM4,MCM2,MCM6"
GO:BP,metaphase/anaphase transition of meiotic cell cycle,GO:0044785,1,0,7,459,2,21031,"CDC20,ZWINT"
GO:BP,cilium organization,GO:0044782,1,0,414,459,7,21031,"CEP97,SPAG1,PCM1,AURKA,DNMBP,CROCC,WWTR1"
GO:BP,meiotic spindle checkpoint signaling,GO:0044779,1,0,4,459,1,21031,ZWINT
GO:BP,mitotic DNA integrity checkpoint signaling,GO:0044774,1,0,91,459,3,21031,"CDK1,STK33,CDK2"
GO:BP,mitotic DNA damage checkpoint signaling,GO:0044773,1,0,87,459,3,21031,"CDK1,STK33,CDK2"
GO:BP,meiotic cell cycle phase transition,GO:0044771,1,0,15,459,2,21031,"CDC20,ZWINT"
GO:BP,nucleophagy,GO:0044804,1,0,17,459,1,21031,ULK1
GO:BP,protein transmembrane import into intracellular organelle,GO:0044743,1,0,38,459,1,21031,USP9X
GO:BP,multi-organism reproductive process,GO:0044703,1,0,204,459,4,21031,"CBS,DSG2,TGFB1,PRDX3"
GO:BP,doxorubicin metabolic process,GO:0044598,1,0,10,459,1,21031,CBR4
GO:BP,daunorubicin metabolic process,GO:0044597,1,0,9,459,1,21031,CBR4
GO:BP,butyryl-CoA catabolic process,GO:0044580,1,0,3,459,1,21031,NUDT8
GO:BP,secondary metabolite biosynthetic process,GO:0044550,1,0,26,459,1,21031,ZEB2
GO:BP,long-chain fatty acid import into cell,GO:0044539,1,0,17,459,1,21031,ACSL3
GO:BP,biological process involved in interspecies interaction between organisms,GO:0044419,1,0,1724,459,47,21031,"IL18,ANXA3,ABCA1,NQO1,AURKB,MOV10,RNF5,TGFB1,EFNB2,TRIM4,PRDX3,FLNB,NEDD4,BCL10,WWP2,CDK1,RTN4,BCR,CDK6,MALT1,UAP1,ULBP3,LDLR,RAB2B,RAB7A,GSDMD,STMN1,PDE4B,RAB9A,FZD5,NPC2,CBL,PYGL,DAPK3,ECSIT,RAB43,PHB2,TRIM5,NPC1,PENK,CHMP3,VAPB,APOB,TSPO,ISG15,ADAM9,CYRIB"
GO:BP,symbiont entry into host,GO:0044409,1,0,163,459,7,21031,"EFNB2,WWP2,CDK1,LDLR,CBL,TRIM5,NPC1"
GO:BP,biological process involved in symbiotic interaction,GO:0044403,1,0,319,459,11,21031,"EFNB2,WWP2,CDK1,LDLR,RAB7A,RAB9A,CBL,TRIM5,NPC1,CHMP3,VAPB"
GO:BP,protein localization to cytoskeleton,GO:0044380,1,0,59,459,5,21031,"BICD1,HOOK3,SPAG5,PCM1,AURKA"
GO:BP,cellular response to fibroblast growth factor stimulus,GO:0044344,1,0,108,459,2,21031,"FLRT3,SPRY4"
GO:BP,multi-multicellular organism process,GO:0044706,1,0,213,459,4,21031,"CBS,DSG2,TGFB1,PRDX3"
GO:BP,mitotic G2/M transition checkpoint,GO:0044818,1,0,53,459,1,21031,CDK1
GO:BP,mitotic G1/S transition checkpoint signaling,GO:0044819,1,0,33,459,1,21031,CDK2
GO:BP,modulation by host of viral genome replication,GO:0044827,1,0,25,459,1,21031,VAPB
GO:BP,T cell selection,GO:0045058,1,0,54,459,1,21031,LOXL3
GO:BP,transcytosis,GO:0045056,1,0,22,459,1,21031,IGF1R
GO:BP,regulated exocytosis,GO:0045055,1,0,227,459,10,21031,"ANXA3,BCR,STX2,SYT1,STX3,RAB31,SYT17,RAB3D,CBL,RAB3A"
GO:BP,constitutive secretory pathway,GO:0045054,1,0,7,459,1,21031,RAB3A
GO:BP,protein insertion into ER membrane,GO:0045048,1,0,33,459,1,21031,NOMO3
GO:BP,protein targeting to ER,GO:0045047,1,0,263,459,1,21031,SRP19
GO:BP,protein import into peroxisome membrane,GO:0045046,1,0,7,459,1,21031,RAB8B
GO:BP,protein insertion into mitochondrial outer membrane,GO:0045040,1,0,15,459,2,21031,"MTX2,MTX1"
GO:BP,early endosome to late endosome transport,GO:0045022,1,0,42,459,4,21031,"RAB7A,HOOK3,CHMP3,AKTIP"
GO:BP,negative regulation of nitric oxide biosynthetic process,GO:0045019,1,0,14,459,1,21031,TSPO
GO:BP,glycerolipid biosynthetic process,GO:0045017,1,0,247,459,10,21031,"HDHD5,LDLR,CDS2,LPIN3,EFR3B,FABP5,GPAT3,PIGO,ACSL3,PTEN"
GO:BP,actin nucleation,GO:0045010,1,0,62,459,1,21031,LMOD1
GO:BP,depyrimidination,GO:0045008,1,0,8,459,1,21031,UNG
GO:BP,DNA-templated DNA replication maintenance of fidelity,GO:0045005,1,0,56,459,2,21031,"MCM9,ATR"
GO:BP,mitotic cytokinesis checkpoint signaling,GO:0044878,1,0,4,459,1,21031,AURKB
GO:BP,lipoprotein localization,GO:0044872,1,0,18,459,3,21031,"SAR1B,SURF4,APOB"
GO:BP,hair cycle phase,GO:0044851,1,0,9,459,1,21031,TGFB2
GO:BP,estrous cycle,GO:0044849,1,0,15,459,1,21031,IGF1R
GO:BP,biological phase,GO:0044848,1,0,9,459,1,21031,TGFB2
GO:BP,cell cycle G1/S phase transition,GO:0044843,1,0,241,459,6,21031,"SOX2,CDK1,CDK6,CDK2,PHB2,PTEN"
GO:BP,cell cycle G2/M phase transition,GO:0044839,1,0,154,459,9,21031,"AURKB,CDK1,CDK6,CCNB1,PPME1,CDK2,AURKA,AVEN,CENPF"
GO:BP,actomyosin contractile ring organization,GO:0044837,1,0,10,459,1,21031,ANLN
GO:BP,modulation by host of viral RNA genome replication,GO:0044830,1,0,6,459,1,21031,VAPB
GO:BP,positive regulation by host of viral genome replication,GO:0044829,1,0,10,459,1,21031,VAPB
GO:BP,negative regulation by host of viral genome replication,GO:0044828,1,0,11,459,1,21031,VAPB
GO:BP,positive regulation of cell differentiation,GO:0045597,1,0,864,459,27,21031,"IL18,SLIT2,ZEB2,JAG1,TGFB2,SOX2,ETS1,MAP1B,TGFB1,LAMB1,EFNB2,ADA,NRG1,MALT1,SHB,MACF1,WDFY2,FZD1,AURKA,STK25,NID1,NRCAM,STAU2,APOB,TSPO,WWTR1,ISG15"
GO:BP,canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation,GO:0044338,1,0,3,459,1,21031,FZD1
GO:BP,regulation of fat cell differentiation,GO:0045598,1,0,131,459,5,21031,"JAG1,WDFY2,FOXO1,TRIO,WWTR1"
GO:BP,positive regulation of fat cell differentiation,GO:0045600,1,0,67,459,1,21031,WDFY2
GO:BP,negative regulation of DNA-templated transcription,GO:0045892,1,0,1333,459,28,21031,"ZEB2,AURKB,UHRF1,SOX2,6PGD,TGFB1,AASS,NEDD4,WWP2,TLE4,CDK6,NRG1,CRYM,CDK2,FZD1,SALL1,LOXL3,FOXO1,ZHX2,PAWR,PHB2,ASAH1,EED,USP9X,CENPF,RIF1,WWTR1,WFS1"
GO:BP,positive regulation of single stranded viral RNA replication via double stranded DNA intermediate,GO:0045870,1,0,2,459,1,21031,TOP2A
GO:BP,positive regulation of proteolysis,GO:0045862,1,0,320,459,11,21031,"APH1A,BAG2,CDC20,BCL10,HTRA2,MALT1,EGLN3,AURKA,ADAM9,WFS1,PTEN"
GO:BP,negative regulation of proteolysis,GO:0045861,1,0,193,459,1,21031,USP9X
GO:BP,positive regulation of protein kinase activity,GO:0045860,1,0,275,459,7,21031,"CEMIP,TGFB2,NRG1,MALT1,TPX2,PHB2,ADAM9"
GO:BP,regulation of protein kinase activity,GO:0045859,1,0,451,459,10,21031,"CEMIP,TGFB2,NRG1,MALT1,TPX2,PHB2,CHP1,WWTR1,ADAM9,PTEN"
GO:BP,positive regulation of striated muscle tissue development,GO:0045844,1,0,4,459,1,21031,MRTFB
GO:BP,positive regulation of mitotic metaphase/anaphase transition,GO:0045842,1,0,15,459,2,21031,"CDC20,UBE2C"
GO:BP,positive regulation of mitotic nuclear division,GO:0045840,1,0,45,459,3,21031,"CDC20,UBE2C,AURKA"
GO:BP,positive regulation of membrane potential,GO:0045838,1,0,16,459,1,21031,GRIA1
GO:BP,negative regulation of meiotic nuclear division,GO:0045835,1,0,11,459,1,21031,ZWINT
GO:BP,positive regulation of DNA-templated transcription,GO:0045893,1,0,1703,459,27,21031,"IL18,TOP2A,ZEB2,JAG1,TGFB2,UHRF1,SOX2,6PGD,ETS1,TGFB1,BCL10,WWP2,NEK4,TSTD1,MKRN2,PBX3,LPIN3,CDK2,FZD5,MRTFB,FZD1,SALL1,MED15,FOXO1,TRIM5,WWOX,WWTR1"
GO:BP,positive regulation of lipid metabolic process,GO:0045834,1,0,122,459,4,21031,"IGF1R,LDLR,CHP1,ACSL3"
GO:BP,positive regulation of isotype switching,GO:0045830,1,0,28,459,1,21031,RIF1
GO:BP,negative regulation of innate immune response,GO:0045824,1,0,82,459,2,21031,"AURKB,ISG15"
GO:BP,positive regulation of heart contraction,GO:0045823,1,0,37,459,3,21031,"TPM1,TGFB2,ADA"
GO:BP,transcription initiation-coupled chromatin remodeling,GO:0045815,1,0,37,459,1,21031,6PGD
GO:BP,"negative regulation of gene expression, epigenetic",GO:0045814,1,0,139,459,5,21031,"UHRF1,HELLS,CDK2,BAZ1A,RIF1"
GO:BP,positive regulation of endocytosis,GO:0045807,1,0,153,459,7,21031,"BICD1,BCR,ATAD1,RAB31,CBL,SCYL2,AP2M1"
GO:BP,negative regulation of endocytosis,GO:0045806,1,0,67,459,1,21031,TGFB1
GO:BP,positive regulation of cell size,GO:0045793,1,0,13,459,2,21031,"AMOT,AKT3"
GO:BP,negative regulation of cell size,GO:0045792,1,0,9,459,1,21031,PTEN
GO:BP,positive regulation of cell cycle,GO:0045787,1,0,349,459,15,21031,"AURKB,TGFB2,CDC20,TGFB1,IGF1R,CDK1,SMC4,CCNB1,SHB,UBE2C,SPAG5,AURKA,PHB2,SMC2,CHMP3"
GO:BP,negative regulation of cell cycle,GO:0045786,1,0,388,459,19,21031,"AURKB,SOX2,CDC20,NUF2,ETS1,SPC24,CDK1,HTRA2,SPC25,CDK6,CCNB1,STK33,ZWINT,CDK2,AVEN,ATR,KNTC1,CENPF,PTEN"
GO:BP,negative regulation of lipid metabolic process,GO:0045833,1,0,99,459,3,21031,"ALK,DCAF5,BSCL2"
GO:BP,positive regulation of cell adhesion,GO:0045785,1,0,477,459,21,21031,"IL18,TPM1,UTRN,TGFB2,SOX2,ETS1,TGFB1,LAMB1,EFNB2,BCL10,ADA,CDK6,NRG1,MALT1,PODXL,SHB,STX3,ABL2,NID1,ADAM9,CYRIB"
GO:BP,negative regulation of DNA recombination,GO:0045910,1,0,49,459,1,21031,RIF1
GO:BP,negative regulation of carbohydrate metabolic process,GO:0045912,1,0,54,459,1,21031,PGP
GO:BP,AMP metabolic process,GO:0046033,1,0,24,459,2,21031,"ADA,ADK"
GO:BP,ADP catabolic process,GO:0046032,1,0,93,459,1,21031,HKDC1
GO:BP,ADP metabolic process,GO:0046031,1,0,100,459,1,21031,HKDC1
GO:BP,regulation of activated T cell proliferation,GO:0046006,1,0,42,459,1,21031,IL18
GO:BP,regulation of embryonic development,GO:0045995,1,0,92,459,4,21031,"AMOT,JAG1,6PGD,CDK1"
GO:BP,positive regulation of smooth muscle contraction,GO:0045987,1,0,29,459,1,21031,ADA
GO:BP,negative regulation of nucleotide metabolic process,GO:0045980,1,0,26,459,1,21031,TSPO
GO:BP,positive regulation of calcium ion-dependent exocytosis,GO:0045956,1,0,13,459,1,21031,SYT1
GO:BP,positive regulation of translational initiation,GO:0045948,1,0,30,459,1,21031,HABP4
GO:BP,positive regulation of transcription by RNA polymerase II,GO:0045944,1,0,1253,459,20,21031,"IL18,TOP2A,ZEB2,JAG1,UHRF1,SOX2,ETS1,TGFB1,WWP2,TSTD1,MKRN2,PBX3,LPIN3,FZD5,MRTFB,SALL1,MED15,FOXO1,WWOX,WWTR1"
GO:BP,positive regulation of steroid metabolic process,GO:0045940,1,0,27,459,1,21031,IGF1R
GO:BP,positive regulation of DNA recombination,GO:0045911,1,0,70,459,1,21031,RIF1
GO:BP,positive regulation of phosphate metabolic process,GO:0045937,1,0,705,459,17,21031,"IL18,RAP2A,CEMIP,AURKB,TGFB2,BCL10,NRG1,MALT1,TPX2,PDGFD,WDFY2,FZD1,PHB2,CHP1,AKTIP,ADAM9,ACSL3"
GO:BP,positive regulation of nucleobase-containing compound metabolic process,GO:0045935,1,0,2052,459,39,21031,"IL18,ANXA3,MGMT,TOP2A,ZEB2,JAG1,AURKB,TGFB2,UHRF1,SOX2,6PGD,ETS1,MOV10,TGFB1,IGF1R,HABP4,BCL10,WWP2,CDK1,NEK4,TSTD1,MKRN2,PBX3,LPIN3,CDK2,FZD5,MRTFB,FZD1,SALL1,MED15,FOXO1,TRIM5,BAZ1A,USP9X,ATR,MEX3D,RIF1,WWOX,WWTR1"
GO:BP,negative regulation of nucleobase-containing compound metabolic process,GO:0045934,1,0,1588,459,31,21031,"ZEB2,AURKB,UHRF1,SOX2,6PGD,TGFB1,AASS,NEDD4,WWP2,TLE4,CDK6,NRG1,CRYM,CDK2,PCBP4,FZD1,SALL1,LOXL3,FOXO1,ZHX2,PAWR,PHB2,ASAH1,EED,USP9X,ATR,CENPF,RIF1,TSPO,WWTR1,WFS1"
GO:BP,positive regulation of muscle contraction,GO:0045933,1,0,45,459,1,21031,ADA
GO:BP,positive regulation of mitotic cell cycle,GO:0045931,1,0,120,459,8,21031,"CDC20,TGFB1,CDK1,CCNB1,SHB,UBE2C,AURKA,PHB2"
GO:BP,negative regulation of mitotic cell cycle,GO:0045930,1,0,232,459,14,21031,"AURKB,CDC20,NUF2,SPC24,CDK1,SPC25,CCNB1,STK33,ZWINT,CDK2,AVEN,KNTC1,CENPF,PTEN"
GO:BP,positive regulation of growth,GO:0045927,1,0,258,459,8,21031,"TGFB2,MAP1B,CDK1,NRG1,SYT1,MACF1,SYT17,WFS1"
GO:BP,negative regulation of growth,GO:0045926,1,0,244,459,9,21031,"SLIT2,TGFB2,TGFB1,RTN4,G6PD,NDRG3,MAP2,ULK1,PTEN"
GO:BP,negative regulation of fatty acid metabolic process,GO:0045922,1,0,37,459,1,21031,DCAF5
GO:BP,positive regulation of exocytosis,GO:0045921,1,0,79,459,7,21031,"SYT1,RAB2B,RAB7A,RAB9A,RAB3D,SDC1,RAB3A"
GO:BP,negative regulation of exocytosis,GO:0045920,1,0,36,459,2,21031,"BCR,RAB7A"
GO:BP,positive regulation of carbohydrate metabolic process,GO:0045913,1,0,76,459,2,21031,"6PGD,FOXO1"
GO:BP,negative regulation of phosphate metabolic process,GO:0045936,1,0,355,459,7,21031,"SLIT2,PRDX3,CADM4,CHP1,TSPO,WWTR1,PTEN"
GO:BP,positive regulation of ossification,GO:0045778,1,0,54,459,1,21031,ISG15
GO:BP,positive regulation of blood pressure,GO:0045777,1,0,32,459,1,21031,TPM1
GO:BP,positive regulation of axon extension,GO:0045773,1,0,38,459,2,21031,"MAP1B,MACF1"
GO:BP,regulation of neuron differentiation,GO:0045664,1,0,199,459,6,21031,"ALK,JAG1,SOX2,MAP1B,ZHX2,NRCAM"
GO:BP,negative regulation of myoblast differentiation,GO:0045662,1,0,26,459,1,21031,IL18
GO:BP,regulation of myoblast differentiation,GO:0045661,1,0,74,459,1,21031,IL18
GO:BP,negative regulation of monocyte differentiation,GO:0045656,1,0,7,459,1,21031,CDK6
GO:BP,regulation of monocyte differentiation,GO:0045655,1,0,19,459,1,21031,CDK6
GO:BP,positive regulation of macrophage differentiation,GO:0045651,1,0,16,459,1,21031,TGFB1
GO:BP,regulation of macrophage differentiation,GO:0045649,1,0,24,459,1,21031,TGFB1
GO:BP,positive regulation of erythrocyte differentiation,GO:0045648,1,0,30,459,2,21031,"ETS1,ISG15"
GO:BP,regulation of erythrocyte differentiation,GO:0045646,1,0,44,459,4,21031,"ETS1,CDK6,P4HTM,ISG15"
GO:BP,positive regulation of myeloid cell differentiation,GO:0045639,1,0,102,459,4,21031,"JAG1,ETS1,TGFB1,ISG15"
GO:BP,negative regulation of myeloid cell differentiation,GO:0045638,1,0,96,459,1,21031,CDK6
GO:BP,negative regulation of neuron differentiation,GO:0045665,1,0,74,459,3,21031,"JAG1,SOX2,ZHX2"
GO:BP,regulation of myeloid cell differentiation,GO:0045637,1,0,215,459,6,21031,"JAG1,ETS1,TGFB1,CDK6,P4HTM,ISG15"
GO:BP,regulation of melanocyte differentiation,GO:0045634,1,0,6,459,1,21031,ZEB2
GO:BP,positive regulation of T-helper 2 cell differentiation,GO:0045630,1,0,7,459,1,21031,IL18
GO:BP,regulation of T-helper 2 cell differentiation,GO:0045628,1,0,12,459,1,21031,IL18
GO:BP,positive regulation of T-helper cell differentiation,GO:0045624,1,0,21,459,3,21031,"IL18,MALT1,SHB"
GO:BP,negative regulation of T-helper cell differentiation,GO:0045623,1,0,18,459,1,21031,LOXL3
GO:BP,regulation of T-helper cell differentiation,GO:0045622,1,0,41,459,4,21031,"IL18,MALT1,SHB,LOXL3"
GO:BP,positive regulation of lymphocyte differentiation,GO:0045621,1,0,132,459,5,21031,"IL18,TGFB1,ADA,MALT1,SHB"
GO:BP,negative regulation of lymphocyte differentiation,GO:0045620,1,0,59,459,1,21031,LOXL3
GO:BP,regulation of lymphocyte differentiation,GO:0045619,1,0,213,459,6,21031,"IL18,TGFB1,ADA,MALT1,SHB,LOXL3"
GO:BP,negative regulation of endothelial cell differentiation,GO:0045602,1,0,8,459,1,21031,JAG1
GO:BP,regulation of endothelial cell differentiation,GO:0045601,1,0,35,459,1,21031,JAG1
GO:BP,positive regulation of melanocyte differentiation,GO:0045636,1,0,5,459,1,21031,ZEB2
GO:BP,positive regulation of neuron differentiation,GO:0045666,1,0,92,459,2,21031,"MAP1B,NRCAM"
GO:BP,regulation of osteoblast differentiation,GO:0045667,1,0,130,459,5,21031,"JAG1,CRIM1,CDK6,FZD1,WWTR1"
GO:BP,regulation of calcium ion transport,GO:0051924,1,0,241,459,11,21031,"CEMIP,ANK2,TGFB1,JPH1,VDAC1,G6PD,STIM1,PDE4B,MYLK,TSPO,WFS1"
GO:BP,positive regulation of angiogenesis,GO:0045766,1,0,165,459,6,21031,"ANXA3,ETS1,RTN4,STIM1,AGGF1,AKT3"
GO:BP,regulation of angiogenesis,GO:0045765,1,0,288,459,8,21031,"ANXA3,AMOT,TGFB2,ETS1,RTN4,STIM1,AGGF1,AKT3"
GO:BP,positive regulation of adenylate cyclase activity,GO:0045762,1,0,28,459,2,21031,"STIM1,CAP2"
GO:BP,regulation of adenylate cyclase activity,GO:0045761,1,0,44,459,2,21031,"STIM1,CAP2"
GO:BP,positive regulation of Notch signaling pathway,GO:0045747,1,0,48,459,3,21031,"TM2D3,JAG1,TGFB2"
GO:BP,negative regulation of Notch signaling pathway,GO:0045746,1,0,39,459,2,21031,"WWP2,DLK1"
GO:BP,positive regulation of G protein-coupled receptor signaling pathway,GO:0045745,1,0,30,459,1,21031,TMOD2
GO:BP,negative regulation of G protein-coupled receptor signaling pathway,GO:0045744,1,0,60,459,5,21031,"SLIT2,BICD1,ADA,STMN1,PDE4B"
GO:BP,positive regulation of epidermal growth factor receptor signaling pathway,GO:0045742,1,0,27,459,1,21031,CBL
GO:BP,positive regulation of DNA replication,GO:0045740,1,0,38,459,3,21031,"CDK1,CDK2,BAZ1A"
GO:BP,positive regulation of DNA repair,GO:0045739,1,0,131,459,2,21031,"MGMT,RIF1"
GO:BP,negative regulation of DNA repair,GO:0045738,1,0,37,459,1,21031,RIF1
GO:BP,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,1,0,19,459,1,21031,PTEN
GO:BP,positive regulation of protein catabolic process,GO:0045732,1,0,206,459,9,21031,"BAG2,CDC20,NEDD4,LDLR,RAB7A,AURKA,FOXO1,ADAM9,WFS1"
GO:BP,respiratory burst,GO:0045730,1,0,39,459,1,21031,BCR
GO:BP,positive regulation of translation,GO:0045727,1,0,140,459,4,21031,"GUF1,HABP4,COA3,UQCC2"
GO:BP,positive regulation of integrin biosynthetic process,GO:0045726,1,0,3,459,1,21031,TGFB2
GO:BP,positive regulation of cilium assembly,GO:0045724,1,0,29,459,1,21031,CROCC
GO:BP,positive regulation of gluconeogenesis,GO:0045722,1,0,18,459,2,21031,"6PGD,FOXO1"
GO:BP,negative regulation of gluconeogenesis,GO:0045721,1,0,18,459,1,21031,PGP
GO:BP,negative regulation of fatty acid biosynthetic process,GO:0045717,1,0,18,459,1,21031,DCAF5
GO:BP,positive regulation of glial cell differentiation,GO:0045687,1,0,46,459,1,21031,TGFB1
GO:BP,negative regulation of glial cell differentiation,GO:0045686,1,0,26,459,1,21031,LDLR
GO:BP,regulation of glial cell differentiation,GO:0045685,1,0,77,459,3,21031,"TGFB1,CDK1,LDLR"
GO:BP,positive regulation of osteoblast differentiation,GO:0045669,1,0,69,459,3,21031,"JAG1,FZD1,WWTR1"
GO:BP,negative regulation of fat cell differentiation,GO:0045599,1,0,52,459,4,21031,"JAG1,FOXO1,TRIO,WWTR1"
GO:BP,catecholamine biosynthetic process,GO:0042423,1,0,21,459,2,21031,"TGFB2,MOXD1"
GO:BP,"wound healing, spreading of cells",GO:0044319,1,0,37,459,1,21031,PTEN
GO:BP,sulfur compound catabolic process,GO:0044273,1,0,45,459,3,21031,"CBS,NUDT8,CHAC2"
GO:BP,positive regulation of catalytic activity,GO:0043085,1,0,773,459,25,21031,"APH1A,CEMIP,AURKB,TGFB2,UHRF1,CDC20,DYR,SNX18,BCL10,HTRA2,BCR,NRG1,MALT1,EGLN3,TPX2,UBE2C,STIM1,UBE2S,ARAP3,PHB2,CAP2,ABL2,RIC1,ADAM9,PTEN"
GO:BP,penile erection,GO:0043084,1,0,7,459,1,21031,ADA
GO:BP,negative regulation of programmed cell death,GO:0043069,1,0,907,459,29,21031,"MGMT,NQO1,CBS,AURKB,IGF1R,PRDX3,BCL10,CDK1,ADA,HTRA2,OPA1,NRG1,MALT1,HELLS,VDAC1,VDAC2,FZD1,CBL,AURKA,FOXO1,SYVN1,UNG,PHB2,AVEN,NPC1,GHITM,PPIF,FSTL1,WFS1"
GO:BP,positive regulation of programmed cell death,GO:0043068,1,0,532,459,13,21031,"SLIT2,NQO1,TOP2A,TGFB2,TGFB1,BCL10,HTRA2,DAPK3,FOXO1,PAWR,WWOX,BACE1,TSPO"
GO:BP,regulation of programmed cell death,GO:0043067,1,0,1506,459,50,21031,"SLIT2,ALK,MGMT,NQO1,CBS,TOP2A,ZEB2,AURKB,TGFB2,SOX2,ETS1,TGFB1,IGF1R,PRDX3,BCL10,CDK1,RTN4,ADA,HTRA2,OPA1,NRG1,MALT1,STK26,EGLN3,HELLS,VDAC1,ALPK2,G6PD,VDAC2,FZD1,CBL,DAPK3,AURKA,FOXO1,SYVN1,UNG,TRIM2,PAWR,PHB2,ASAH1,ABL2,AVEN,NPC1,GHITM,WWOX,PPIF,BACE1,TSPO,FSTL1,WFS1"
GO:BP,negative regulation of apoptotic process,GO:0043066,1,0,881,459,29,21031,"MGMT,NQO1,CBS,AURKB,IGF1R,PRDX3,BCL10,CDK1,ADA,HTRA2,OPA1,NRG1,MALT1,HELLS,VDAC1,VDAC2,FZD1,CBL,AURKA,FOXO1,SYVN1,UNG,PHB2,AVEN,NPC1,GHITM,PPIF,FSTL1,WFS1"
GO:BP,positive regulation of apoptotic process,GO:0043065,1,0,512,459,13,21031,"SLIT2,NQO1,TOP2A,TGFB2,TGFB1,BCL10,HTRA2,DAPK3,FOXO1,PAWR,WWOX,BACE1,TSPO"
GO:BP,extracellular structure organization,GO:0043062,1,0,325,459,10,21031,"MATN2,TGFB2,TGFB1,LAMB1,BMP1,MMP15,LOXL3,RIC1,NID1,ERO1A"
GO:BP,meiotic metaphase I homologous chromosome alignment,GO:0043060,1,0,4,459,1,21031,ZWINT
GO:BP,peptide biosynthetic process,GO:0043043,1,0,752,459,13,21031,"GUF1,ENC1,DYR,HABP4,CHAC2,COA3,ASCC2,UQCC2,DAPK3,TRNT1,TRIM2,PTCD3,WFS1"
GO:BP,negative regulation of macrophage activation,GO:0043031,1,0,18,459,1,21031,LDLR
GO:BP,negative regulation of catalytic activity,GO:0043086,1,0,396,459,8,21031,"BICD1,BAG2,PRDX3,MCM2,OXA1L,CHP1,WWTR1,PTEN"
GO:BP,regulation of macrophage activation,GO:0043030,1,0,58,459,1,21031,LDLR
GO:BP,myeloid dendritic cell differentiation,GO:0043011,1,0,20,459,1,21031,TGFB1
GO:BP,camera-type eye development,GO:0043010,1,0,350,459,8,21031,"FAT1,FAT3,SDK1,JAG1,TGFB2,TGFB1,FZD5,ZHX2"
GO:BP,chordate embryonic development,GO:0043009,1,0,670,459,15,21031,"APBA1,AMOT,TGFB2,TGFB1,BCL10,RTN4,ADA,OPA1,CCNB1,CPT2,FZD5,FZD1,APBA2,LUZP1,APOB"
GO:BP,Golgi to plasma membrane protein transport,GO:0043001,1,0,39,459,3,21031,"MACF1,RAB31,ACSL3"
GO:BP,positive regulation of Golgi to plasma membrane protein transport,GO:0042998,1,0,6,459,1,21031,ACSL3
GO:BP,regulation of Golgi to plasma membrane protein transport,GO:0042996,1,0,10,459,1,21031,ACSL3
GO:BP,amyloid precursor protein catabolic process,GO:0042987,1,0,56,459,5,21031,"APH1A,RTN4,RTN3,BACE1,ADAM9"
GO:BP,positive regulation of amyloid precursor protein biosynthetic process,GO:0042986,1,0,4,459,1,21031,PAWR
GO:BP,regulation of amyloid precursor protein biosynthetic process,GO:0042984,1,0,14,459,1,21031,PAWR
GO:BP,amyloid precursor protein biosynthetic process,GO:0042983,1,0,14,459,1,21031,PAWR
GO:BP,amyloid precursor protein metabolic process,GO:0042982,1,0,74,459,6,21031,"APH1A,RTN4,RTN3,PAWR,BACE1,ADAM9"
GO:BP,T cell homeostasis,GO:0043029,1,0,48,459,1,21031,TGFB1
GO:BP,regulation of apoptotic process,GO:0042981,1,0,1463,459,49,21031,"SLIT2,ALK,MGMT,NQO1,CBS,TOP2A,ZEB2,AURKB,TGFB2,SOX2,ETS1,TGFB1,IGF1R,PRDX3,BCL10,CDK1,RTN4,ADA,HTRA2,OPA1,NRG1,MALT1,STK26,EGLN3,HELLS,VDAC1,ALPK2,G6PD,VDAC2,FZD1,CBL,DAPK3,AURKA,FOXO1,SYVN1,UNG,TRIM2,PAWR,PHB2,ABL2,AVEN,NPC1,GHITM,WWOX,PPIF,BACE1,TSPO,FSTL1,WFS1"
GO:BP,regulation of GTPase activity,GO:0043087,1,0,210,459,6,21031,"SNX18,BCR,FGD6,STMN1,ARAP3,RIC1"
GO:BP,purine nucleobase salvage,GO:0043096,1,0,3,459,1,21031,ADA
GO:BP,erythrocyte maturation,GO:0043249,1,0,21,459,1,21031,G6PD
GO:BP,proteasome assembly,GO:0043248,1,0,15,459,1,21031,POMP
GO:BP,telomere maintenance in response to DNA damage,GO:0043247,1,0,30,459,1,21031,RIF1
GO:BP,regulation of protein-containing complex disassembly,GO:0043244,1,0,125,459,7,21031,"LMOD1,MAP1B,IGF1R,TPX2,CRACD,TMOD2,LIMA1"
GO:BP,positive regulation of protein-containing complex disassembly,GO:0043243,1,0,37,459,2,21031,"IGF1R,CRACD"
