Category,Term,ID,adj_pval,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,Genes
GO:BP,branch elongation of an epithelium,GO:0060602,1,0,20,63,1,21031,RDH10
GO:BP,tube closure,GO:0060606,1,0,92,63,1,21031,SFRP2
GO:BP,regulation of vesicle-mediated transport,GO:0060627,1,0,522,63,1,21031,RAB3B
GO:BP,ureteric bud morphogenesis,GO:0060675,1,0,69,63,1,21031,PAX8
GO:BP,regulation of morphogenesis of a branching structure,GO:0060688,1,0,54,63,1,21031,PAX8
GO:BP,regulation of response to cytokine stimulus,GO:0060759,1,0,169,63,1,21031,SLIT2
GO:BP,negative regulation of response to cytokine stimulus,GO:0060761,1,0,81,63,1,21031,SLIT2
GO:BP,cell fate commitment involved in formation of primary germ layer,GO:0060795,1,0,33,63,1,21031,SFRP2
GO:BP,regulation of canonical Wnt signaling pathway,GO:0060828,1,0,250,63,2,21031,"SFRP2,PTPRU"
GO:BP,kidney morphogenesis,GO:0060993,1,0,100,63,2,21031,"CALB1,PAX8"
GO:BP,pattern specification involved in kidney development,GO:0061004,1,0,8,63,1,21031,PAX8
GO:BP,cell differentiation involved in kidney development,GO:0061005,1,0,59,63,2,21031,"CD34,PAX8"
GO:BP,vascular wound healing,GO:0061042,1,0,21,63,1,21031,CD34
GO:BP,somite development,GO:0061053,1,0,87,63,1,21031,SFRP2
GO:BP,dermatome development,GO:0061054,1,0,4,63,1,21031,SFRP2
GO:BP,sclerotome development,GO:0061056,1,0,5,63,1,21031,SFRP2
GO:BP,muscle structure development,GO:0061061,1,0,678,63,3,21031,"IL18,PKP2,KMT5B"
GO:BP,regulation of proteasomal protein catabolic process,GO:0061136,1,0,192,63,2,21031,"IL33,CDC20"
GO:BP,process utilizing autophagic mechanism,GO:0061919,1,0,577,63,2,21031,"GFAP,RNF5"
GO:BP,meiosis I cell cycle process,GO:0061982,1,0,140,63,1,21031,CDC20
GO:BP,regulation of small molecule metabolic process,GO:0062012,1,0,316,63,1,21031,RDH10
GO:BP,calcium ion transmembrane transport,GO:0070588,1,0,342,63,1,21031,PLCB4
GO:BP,protein modification by small protein conjugation or removal,GO:0070647,1,0,970,63,2,21031,"CDC20,RNF5"
GO:BP,leukocyte proliferation,GO:0070661,1,0,351,63,2,21031,"IL33,IL18"
GO:BP,regulation of leukocyte proliferation,GO:0070663,1,0,266,63,2,21031,"IL33,IL18"
GO:BP,negative regulation of leukocyte proliferation,GO:0070664,1,0,96,63,1,21031,IL33
GO:BP,positive regulation of leukocyte proliferation,GO:0070665,1,0,164,63,1,21031,IL18
GO:BP,response to interleukin-18,GO:0070673,1,0,12,63,1,21031,IL18
GO:BP,cellular macromolecule localization,GO:0070727,1,0,2742,63,11,21031,"IL33,PKP2,SYTL1,GFAP,LTBP2,GPC4,ASTN2,APBA1,VLDLR,PTPRU,RAB3B"
GO:BP,D-aspartate transport,GO:0070777,1,0,5,63,1,21031,GFAP
GO:BP,D-aspartate import across plasma membrane,GO:0070779,1,0,5,63,1,21031,GFAP
GO:BP,response to growth factor,GO:0070848,1,0,711,63,8,21031,"LPXN,POSTN,PEG10,SLIT2,HHIP,LTBP2,SFRP2,PDGFD"
GO:BP,cellular response to chemical stimulus,GO:0070887,1,0,2683,63,10,21031,"IL33,CALB1,POSTN,IL18,SLIT2,ALK,CYGB,PAX8,KCNK2,PDGFD"
GO:BP,organelle assembly,GO:0070925,1,0,1001,63,3,21031,"CDC20,RNF5,CD34"
GO:BP,protein K48-linked ubiquitination,GO:0070936,1,0,80,63,1,21031,RNF5
GO:BP,spindle assembly checkpoint signaling,GO:0071173,1,0,46,63,1,21031,CDC20
GO:BP,mitotic spindle checkpoint signaling,GO:0071174,1,0,46,63,1,21031,CDC20
GO:BP,cellular response to abiotic stimulus,GO:0071214,1,0,335,63,2,21031,"IL33,SFRP2"
GO:BP,protein K63-linked ubiquitination,GO:0070534,1,0,64,63,1,21031,RNF5
GO:BP,response to oxygen levels,GO:0070482,1,0,345,63,3,21031,"POSTN,CYGB,KCNK2"
GO:BP,thyroid-stimulating hormone secretion,GO:0070460,1,0,3,63,1,21031,PAX8
GO:BP,positive regulation of ERK1 and ERK2 cascade,GO:0070374,1,0,206,63,1,21031,PDGFD
GO:BP,positive regulation of small molecule metabolic process,GO:0062013,1,0,139,63,1,21031,RDH10
GO:BP,cellular response to chemical stress,GO:0062197,1,0,304,63,1,21031,PDGFD
GO:BP,protein localization to postsynapse,GO:0062237,1,0,48,63,1,21031,GPC4
GO:BP,protein-containing complex assembly,GO:0065003,1,0,3272,63,8,21031,"LPXN,PEG10,SLIT2,MMAB,GFAP,APBA1,CLGN,COA4"
GO:BP,biological regulation,GO:0065007,1,0,12680,63,44,21031,"IL33,APH1A,LPXN,CALB1,POSTN,TM2D3,IL18,RTN1,PKP2,PEG10,GDPD2,SLIT2,GFAP,ALK,HHIP,LTBP2,MGP,NFIX,MGMT,GPR39,CYGB,GMDS,FAT3,PLCB4,GPC4,ASTN2,APBA1,VLDLR,CDC20,SFRP2,ETS1,RDH10,RNF5,CD34,ARX,DISP2,PAX8,PTPRU,ISLR2,KMT5B,KCNK2,PDGFD,RAB3B,FXYD6"
GO:BP,regulation of biological quality,GO:0065008,1,0,2846,63,13,21031,"CALB1,POSTN,PKP2,SLIT2,GFAP,GPC4,CDC20,RDH10,RNF5,PAX8,ISLR2,KCNK2,RAB3B"
GO:BP,regulation of molecular function,GO:0065009,1,0,1799,63,4,21031,"APH1A,IL18,ALK,CDC20"
GO:BP,neuron cellular homeostasis,GO:0070050,1,0,63,63,1,21031,CALB1
GO:BP,morphogenesis of an epithelial bud,GO:0060572,1,0,16,63,1,21031,RDH10
GO:BP,glycosylation,GO:0070085,1,0,239,63,1,21031,TMTC1
GO:BP,regulation of chemokine-mediated signaling pathway,GO:0070099,1,0,10,63,1,21031,SLIT2
GO:BP,negative regulation of chemokine-mediated signaling pathway,GO:0070100,1,0,7,63,1,21031,SLIT2
GO:BP,regulation of biomineral tissue development,GO:0070167,1,0,101,63,1,21031,MGP
GO:BP,actin-mediated cell contraction,GO:0070252,1,0,102,63,1,21031,PKP2
GO:BP,cellular response to hydrogen peroxide,GO:0070301,1,0,66,63,1,21031,PDGFD
GO:BP,triglyceride homeostasis,GO:0070328,1,0,38,63,1,21031,IL18
GO:BP,ERK1 and ERK2 cascade,GO:0070371,1,0,315,63,1,21031,PDGFD
GO:BP,regulation of ERK1 and ERK2 cascade,GO:0070372,1,0,291,63,1,21031,PDGFD
GO:BP,chemokine-mediated signaling pathway,GO:0070098,1,0,90,63,1,21031,SLIT2
GO:BP,cellular response to acid chemical,GO:0071229,1,0,94,63,1,21031,PDGFD
GO:BP,morphogenesis of an epithelial fold,GO:0060571,1,0,25,63,1,21031,RDH10
GO:BP,apoptotic process involved in morphogenesis,GO:0060561,1,0,26,63,1,21031,PAX8
GO:BP,imidazole-containing compound metabolic process,GO:0052803,1,0,6,63,1,21031,HNMT
GO:BP,imidazole-containing compound catabolic process,GO:0052805,1,0,1,63,1,21031,HNMT
GO:BP,cardiac muscle tissue morphogenesis,GO:0055008,1,0,60,63,1,21031,PKP2
GO:BP,ventricular cardiac muscle tissue morphogenesis,GO:0055010,1,0,47,63,1,21031,PKP2
GO:BP,cardiac muscle tissue growth,GO:0055017,1,0,75,63,1,21031,KCNK2
GO:BP,regulation of cardiac muscle tissue growth,GO:0055021,1,0,54,63,1,21031,KCNK2
GO:BP,negative regulation of cardiac muscle tissue growth,GO:0055022,1,0,21,63,1,21031,KCNK2
GO:BP,calcium ion homeostasis,GO:0055074,1,0,334,63,2,21031,"CALB1,PLCB4"
GO:BP,monoatomic cation homeostasis,GO:0055080,1,0,606,63,2,21031,"CALB1,PLCB4"
GO:BP,intracellular chemical homeostasis,GO:0055082,1,0,728,63,2,21031,"CALB1,PLCB4"
GO:BP,transmembrane transport,GO:0055085,1,0,1534,63,6,21031,"GFAP,PLCB4,RNF5,DISP2,KCNK2,FXYD6"
GO:BP,nucleobase-containing small molecule metabolic process,GO:0055086,1,0,677,63,2,21031,"GMDS,NEIL2"
GO:BP,lipid homeostasis,GO:0055088,1,0,162,63,2,21031,"IL18,TLCD4"
GO:BP,acylglycerol homeostasis,GO:0055090,1,0,38,63,1,21031,IL18
GO:BP,sterol homeostasis,GO:0055092,1,0,90,63,1,21031,IL18
GO:BP,regulation of cardiac muscle contraction,GO:0055117,1,0,75,63,1,21031,PKP2
GO:BP,digestive system development,GO:0055123,1,0,146,63,1,21031,SFRP2
GO:BP,regulation of endopeptidase activity,GO:0052548,1,0,219,63,1,21031,APH1A
GO:BP,Bergmann glial cell differentiation,GO:0060020,1,0,11,63,1,21031,GFAP
GO:BP,regulation of peptidase activity,GO:0052547,1,0,244,63,1,21031,APH1A
GO:BP,regulation of chromosome segregation,GO:0051983,1,0,129,63,1,21031,CDC20
GO:BP,regulation of nitric-oxide synthase biosynthetic process,GO:0051769,1,0,19,63,1,21031,IL33
GO:BP,positive regulation of nitric-oxide synthase biosynthetic process,GO:0051770,1,0,16,63,1,21031,IL33
GO:BP,positive regulation of cell division,GO:0051781,1,0,94,63,1,21031,PDGFD
GO:BP,regulation of nuclear division,GO:0051783,1,0,147,63,1,21031,CDC20
GO:BP,negative regulation of nuclear division,GO:0051784,1,0,63,63,1,21031,CDC20
GO:BP,positive regulation of nuclear division,GO:0051785,1,0,62,63,1,21031,CDC20
GO:BP,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,GO:0051896,1,0,247,63,2,21031,"IL18,PDGFD"
GO:BP,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,GO:0051897,1,0,179,63,2,21031,"IL18,PDGFD"
GO:BP,catecholamine uptake involved in synaptic transmission,GO:0051934,1,0,12,63,1,21031,RAB3B
GO:BP,catecholamine transport,GO:0051937,1,0,75,63,1,21031,RAB3B
GO:BP,regulation of catecholamine uptake involved in synaptic transmission,GO:0051940,1,0,8,63,1,21031,RAB3B
GO:BP,regulation of protein stability,GO:0031647,1,0,324,63,1,21031,RNF5
GO:BP,regulation of amine transport,GO:0051952,1,0,94,63,1,21031,RAB3B
GO:BP,positive regulation of amine transport,GO:0051954,1,0,39,63,1,21031,RAB3B
GO:BP,regulation of nervous system development,GO:0051960,1,0,463,63,4,21031,"IL33,SLIT2,GFAP,ISLR2"
GO:BP,positive regulation of nervous system development,GO:0051962,1,0,292,63,4,21031,"IL33,SLIT2,GFAP,ISLR2"
GO:BP,regulation of synapse assembly,GO:0051963,1,0,113,63,1,21031,GPC4
GO:BP,negative regulation of chromosome segregation,GO:0051985,1,0,50,63,1,21031,CDC20
GO:BP,convergent extension,GO:0060026,1,0,15,63,1,21031,SFRP2
GO:BP,convergent extension involved in axis elongation,GO:0060028,1,0,5,63,1,21031,SFRP2
GO:BP,cardiac muscle cell proliferation,GO:0060038,1,0,50,63,1,21031,KCNK2
GO:BP,regulation of cellular localization,GO:0060341,1,0,995,63,2,21031,"GPC4,ASTN2"
GO:BP,cardiac septum morphogenesis,GO:0060411,1,0,70,63,1,21031,SLIT2
GO:BP,ventricular septum morphogenesis,GO:0060412,1,0,41,63,1,21031,SLIT2
GO:BP,muscle tissue morphogenesis,GO:0060415,1,0,71,63,1,21031,PKP2
GO:BP,heart growth,GO:0060419,1,0,83,63,1,21031,KCNK2
GO:BP,regulation of heart growth,GO:0060420,1,0,60,63,1,21031,KCNK2
GO:BP,lung morphogenesis,GO:0060425,1,0,55,63,2,21031,"HHIP,RDH10"
GO:BP,epithelium development,GO:0060429,1,0,1225,63,10,21031,"CALB1,IL18,SLIT2,HHIP,ASTN2,SFRP2,RDH10,CD34,ARX,PAX8"
GO:BP,primary lung bud formation,GO:0060431,1,0,4,63,1,21031,RDH10
GO:BP,epithelial tube branching involved in lung morphogenesis,GO:0060441,1,0,30,63,2,21031,"HHIP,RDH10"
GO:BP,bud elongation involved in lung branching,GO:0060449,1,0,7,63,1,21031,RDH10
GO:BP,lung-associated mesenchyme development,GO:0060484,1,0,9,63,1,21031,DPPA4
GO:BP,mesenchyme development,GO:0060485,1,0,316,63,3,21031,"DPPA4,SFRP2,RDH10"
GO:BP,regulation of cell projection assembly,GO:0060491,1,0,204,63,1,21031,SLIT2
GO:BP,muscle tissue development,GO:0060537,1,0,420,63,2,21031,"PKP2,KCNK2"
GO:BP,respiratory system development,GO:0060541,1,0,220,63,3,21031,"DPPA4,HHIP,RDH10"
GO:BP,developmental growth involved in morphogenesis,GO:0060560,1,0,248,63,5,21031,"POSTN,SLIT2,SFRP2,RDH10,ISLR2"
GO:BP,cell chemotaxis,GO:0060326,1,0,320,63,2,21031,"SLIT2,PDGFD"
GO:BP,head development,GO:0060322,1,0,787,63,5,21031,"RTN1,SLIT2,ALK,SFRP2,ARX"
GO:BP,long-term synaptic potentiation,GO:0060291,1,0,107,63,2,21031,"CALB1,GFAP"
GO:BP,transdifferentiation,GO:0060290,1,0,7,63,1,21031,CD34
GO:BP,retina development in camera-type eye,GO:0060041,1,0,164,63,2,21031,"CALB1,FAT3"
GO:BP,retina morphogenesis in camera-type eye,GO:0060042,1,0,66,63,2,21031,"CALB1,FAT3"
GO:BP,regulation of cardiac muscle cell proliferation,GO:0060043,1,0,38,63,1,21031,KCNK2
GO:BP,negative regulation of cardiac muscle cell proliferation,GO:0060044,1,0,10,63,1,21031,KCNK2
GO:BP,heart contraction,GO:0060047,1,0,235,63,1,21031,PKP2
GO:BP,cardiac muscle contraction,GO:0060048,1,0,135,63,1,21031,PKP2
GO:BP,angiogenesis involved in wound healing,GO:0060055,1,0,30,63,1,21031,CD34
GO:BP,canonical Wnt signaling pathway,GO:0060070,1,0,305,63,2,21031,"SFRP2,PTPRU"
GO:BP,epithelial tube morphogenesis,GO:0060562,1,0,338,63,5,21031,"SLIT2,HHIP,SFRP2,RDH10,PAX8"
GO:BP,"Wnt signaling pathway, planar cell polarity pathway",GO:0060071,1,0,50,63,1,21031,SFRP2
GO:BP,regulation of dopamine receptor signaling pathway,GO:0060159,1,0,11,63,1,21031,ALK
GO:BP,limb development,GO:0060173,1,0,190,63,2,21031,"SFRP2,RDH10"
GO:BP,mesenchymal to epithelial transition,GO:0060231,1,0,19,63,1,21031,PAX8
GO:BP,anatomical structure homeostasis,GO:0060249,1,0,264,63,1,21031,CD34
GO:BP,regulation of glial cell proliferation,GO:0060251,1,0,38,63,1,21031,GFAP
GO:BP,positive regulation of glial cell proliferation,GO:0060252,1,0,21,63,1,21031,GFAP
GO:BP,regulation of macromolecule metabolic process,GO:0060255,1,0,6631,63,21,21031,"IL33,APH1A,LPXN,POSTN,IL18,RTN1,SLIT2,GFAP,ALK,NFIX,MGMT,APBA1,CDC20,SFRP2,ETS1,CD34,ARX,PAX8,KMT5B,KCNK2,PDGFD"
GO:BP,regulation of cell development,GO:0060284,1,0,849,63,6,21031,"IL33,IL18,SLIT2,GFAP,ETS1,ISLR2"
GO:BP,synapse maturation,GO:0060074,1,0,34,63,1,21031,CDC20
GO:BP,regulation of kidney development,GO:0090183,1,0,35,63,1,21031,PAX8
GO:BP,cellular response to amino acid stimulus,GO:0071230,1,0,86,63,1,21031,PDGFD
GO:BP,cellular response to vitamin,GO:0071295,1,0,31,63,1,21031,POSTN
GO:BP,metanephric glomerulus vasculature development,GO:0072239,1,0,9,63,1,21031,CD34
GO:BP,metanephric DCT cell differentiation,GO:0072240,1,0,3,63,1,21031,PAX8
GO:BP,metanephric nephron epithelium development,GO:0072243,1,0,26,63,2,21031,"CALB1,PAX8"
GO:BP,metanephric glomerular mesangial cell differentiation,GO:0072254,1,0,2,63,1,21031,CD34
GO:BP,metanephric nephron tubule epithelial cell differentiation,GO:0072257,1,0,7,63,1,21031,PAX8
GO:BP,metanephric nephron morphogenesis,GO:0072273,1,0,24,63,1,21031,PAX8
GO:BP,metanephric comma-shaped body morphogenesis,GO:0072278,1,0,3,63,1,21031,PAX8
GO:BP,metanephric nephron tubule morphogenesis,GO:0072282,1,0,8,63,1,21031,PAX8
GO:BP,metanephric renal vesicle morphogenesis,GO:0072283,1,0,14,63,1,21031,PAX8
GO:BP,metanephric S-shaped body morphogenesis,GO:0072284,1,0,5,63,1,21031,PAX8
GO:BP,metanephric connecting tubule development,GO:0072286,1,0,1,63,1,21031,CALB1
GO:BP,metanephric nephron tubule formation,GO:0072289,1,0,4,63,1,21031,PAX8
GO:BP,regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis,GO:0072304,1,0,2,63,1,21031,PAX8
GO:BP,negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis,GO:0072305,1,0,2,63,1,21031,PAX8
GO:BP,regulation of metanephric nephron tubule epithelial cell differentiation,GO:0072307,1,0,7,63,1,21031,PAX8
GO:BP,mesenchymal stem cell maintenance involved in metanephric nephron morphogenesis,GO:0072309,1,0,2,63,1,21031,PAX8
GO:BP,monocarboxylic acid biosynthetic process,GO:0072330,1,0,217,63,2,21031,"FADS2,RDH10"
GO:BP,metanephric nephron tubule development,GO:0072234,1,0,23,63,2,21031,"CALB1,PAX8"
GO:BP,circulatory system development,GO:0072359,1,0,1130,63,9,21031,"IL18,PKP2,SLIT2,SFRP2,ETS1,CD34,PAX8,KCNK2,PDGFD"
GO:BP,metanephric glomerulus development,GO:0072224,1,0,17,63,1,21031,CD34
GO:BP,metanephric nephron development,GO:0072210,1,0,41,63,2,21031,"CD34,PAX8"
GO:BP,glomerular mesangial cell proliferation,GO:0072110,1,0,11,63,1,21031,PDGFD
GO:BP,cell proliferation involved in kidney development,GO:0072111,1,0,21,63,1,21031,PDGFD
GO:BP,regulation of glomerular mesangial cell proliferation,GO:0072124,1,0,10,63,1,21031,PDGFD
GO:BP,positive regulation of glomerular mesangial cell proliferation,GO:0072126,1,0,7,63,1,21031,PDGFD
GO:BP,epithelial cell fate commitment,GO:0072148,1,0,15,63,1,21031,ARX
GO:BP,nephron tubule epithelial cell differentiation,GO:0072160,1,0,15,63,1,21031,PAX8
GO:BP,mesonephric epithelium development,GO:0072163,1,0,102,63,3,21031,"CALB1,SLIT2,PAX8"
GO:BP,mesonephric tubule development,GO:0072164,1,0,102,63,3,21031,"CALB1,SLIT2,PAX8"
GO:BP,metanephric tubule development,GO:0072170,1,0,26,63,2,21031,"CALB1,PAX8"
GO:BP,mesonephric tubule morphogenesis,GO:0072171,1,0,70,63,1,21031,PAX8
GO:BP,metanephric tubule morphogenesis,GO:0072173,1,0,11,63,1,21031,PAX8
GO:BP,metanephric tubule formation,GO:0072174,1,0,6,63,1,21031,PAX8
GO:BP,epithelial tube formation,GO:0072175,1,0,139,63,2,21031,"SFRP2,PAX8"
GO:BP,regulation of nephron tubule epithelial cell differentiation,GO:0072182,1,0,13,63,1,21031,PAX8
GO:BP,cell differentiation involved in metanephros development,GO:0072202,1,0,24,63,2,21031,"CD34,PAX8"
GO:BP,metanephric epithelium development,GO:0072207,1,0,30,63,2,21031,"CALB1,PAX8"
GO:BP,metanephric mesangial cell differentiation,GO:0072209,1,0,2,63,1,21031,CD34
GO:BP,metanephric glomerular mesangium development,GO:0072223,1,0,5,63,1,21031,CD34
GO:BP,pyrimidine-containing compound metabolic process,GO:0072527,1,0,85,63,1,21031,NEIL2
GO:BP,pyrimidine-containing compound catabolic process,GO:0072529,1,0,38,63,1,21031,NEIL2
GO:BP,fibroblast activation,GO:0072537,1,0,15,63,1,21031,CYGB
GO:BP,regulation of monocyte chemotaxis,GO:0090025,1,0,27,63,1,21031,SLIT2
GO:BP,negative regulation of monocyte chemotaxis,GO:0090027,1,0,6,63,1,21031,SLIT2
GO:BP,regulation of anatomical structure size,GO:0090066,1,0,519,63,3,21031,"SLIT2,ISLR2,RAB3B"
GO:BP,positive regulation of cell cycle process,GO:0090068,1,0,257,63,1,21031,CDC20
GO:BP,foam cell differentiation,GO:0090077,1,0,37,63,1,21031,IL18
GO:BP,regulation of peptide transport,GO:0090087,1,0,209,63,1,21031,PAX8
GO:BP,negative regulation of canonical Wnt signaling pathway,GO:0090090,1,0,136,63,2,21031,"SFRP2,PTPRU"
GO:BP,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO:0090092,1,0,263,63,2,21031,"PEG10,SFRP2"
GO:BP,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO:0090101,1,0,147,63,2,21031,"PEG10,SFRP2"
GO:BP,cochlea development,GO:0090102,1,0,51,63,2,21031,"CALB1,KCNK2"
GO:BP,regulation of synapse maturation,GO:0090128,1,0,20,63,1,21031,CDC20
GO:BP,positive regulation of synapse maturation,GO:0090129,1,0,9,63,1,21031,CDC20
GO:BP,tissue migration,GO:0090130,1,0,313,63,3,21031,"LPXN,SLIT2,ETS1"
GO:BP,epithelium migration,GO:0090132,1,0,307,63,3,21031,"LPXN,SLIT2,ETS1"
GO:BP,regulation of establishment of planar polarity,GO:0090175,1,0,15,63,1,21031,SFRP2
GO:BP,establishment of planar polarity involved in neural tube closure,GO:0090177,1,0,13,63,1,21031,SFRP2
GO:BP,regulation of establishment of planar polarity involved in neural tube closure,GO:0090178,1,0,12,63,1,21031,SFRP2
GO:BP,negative regulation of neutrophil chemotaxis,GO:0090024,1,0,4,63,1,21031,SLIT2
GO:BP,regulation of neutrophil chemotaxis,GO:0090022,1,0,33,63,1,21031,SLIT2
GO:BP,amino acid import across plasma membrane,GO:0089718,1,0,50,63,1,21031,GFAP
GO:BP,regulation of heart rate by cardiac conduction,GO:0086091,1,0,40,63,1,21031,PKP2
GO:BP,chemokine (C-X-C motif) ligand 2 production,GO:0072567,1,0,17,63,1,21031,POSTN
GO:BP,establishment of protein localization to organelle,GO:0072594,1,0,669,63,1,21031,IL33
GO:BP,protein localization to membrane,GO:0072657,1,0,828,63,3,21031,"PKP2,GPC4,RAB3B"
GO:BP,protein localization to plasma membrane,GO:0072659,1,0,293,63,2,21031,"PKP2,RAB3B"
GO:BP,regulation of primary metabolic process,GO:0080090,1,0,5591,63,19,21031,"IL33,APH1A,LPXN,IL18,RTN1,SLIT2,GFAP,ALK,NFIX,MGMT,CDC20,SFRP2,ETS1,RDH10,ARX,PAX8,KMT5B,KCNK2,PDGFD"
GO:BP,regulation of response to stress,GO:0080134,1,0,1340,63,7,21031,"IL33,IL18,MGMT,SFRP2,ETS1,KMT5B,KCNK2"
GO:BP,regulation of cellular response to stress,GO:0080135,1,0,512,63,4,21031,"MGMT,SFRP2,KMT5B,KCNK2"
GO:BP,cardiac muscle cell action potential,GO:0086001,1,0,72,63,1,21031,PKP2
GO:BP,glomerular mesangium development,GO:0072109,1,0,16,63,2,21031,"CD34,PDGFD"
GO:BP,cardiac muscle cell action potential involved in contraction,GO:0086002,1,0,50,63,1,21031,PKP2
GO:BP,regulation of cardiac muscle cell contraction,GO:0086004,1,0,34,63,1,21031,PKP2
GO:BP,ventricular cardiac muscle cell action potential,GO:0086005,1,0,33,63,1,21031,PKP2
GO:BP,cell-cell signaling involved in cardiac conduction,GO:0086019,1,0,32,63,1,21031,PKP2
GO:BP,cardiac muscle cell-cardiac muscle cell adhesion,GO:0086042,1,0,7,63,1,21031,PKP2
GO:BP,cell communication by electrical coupling involved in cardiac conduction,GO:0086064,1,0,26,63,1,21031,PKP2
GO:BP,cell communication involved in cardiac conduction,GO:0086065,1,0,57,63,1,21031,PKP2
GO:BP,bundle of His cell to Purkinje myocyte communication,GO:0086069,1,0,15,63,1,21031,PKP2
GO:BP,bundle of His cell-Purkinje myocyte adhesion involved in cell communication,GO:0086073,1,0,6,63,1,21031,PKP2
GO:BP,cardiac muscle cell contraction,GO:0086003,1,0,72,63,1,21031,PKP2
GO:BP,cellular response to mechanical stimulus,GO:0071260,1,0,74,63,1,21031,IL33
GO:BP,positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,GO:0072108,1,0,4,63,1,21031,PAX8
GO:BP,nephron epithelium morphogenesis,GO:0072088,1,0,81,63,1,21031,PAX8
GO:BP,cellular response to transforming growth factor beta stimulus,GO:0071560,1,0,261,63,5,21031,"LPXN,POSTN,PEG10,LTBP2,PDGFD"
GO:BP,otic vesicle development,GO:0071599,1,0,15,63,1,21031,PAX8
GO:BP,granulocyte colony-stimulating factor production,GO:0071611,1,0,5,63,1,21031,CD34
GO:BP,granulocyte chemotaxis,GO:0071621,1,0,129,63,1,21031,SLIT2
GO:BP,regulation of granulocyte chemotaxis,GO:0071622,1,0,51,63,1,21031,SLIT2
GO:BP,negative regulation of granulocyte chemotaxis,GO:0071623,1,0,4,63,1,21031,SLIT2
GO:BP,regulation of granulocyte colony-stimulating factor production,GO:0071655,1,0,5,63,1,21031,CD34
GO:BP,positive regulation of granulocyte colony-stimulating factor production,GO:0071657,1,0,4,63,1,21031,CD34
GO:BP,negative regulation of smooth muscle cell chemotaxis,GO:0071672,1,0,3,63,1,21031,SLIT2
GO:BP,positive regulation of smooth muscle cell chemotaxis,GO:0071673,1,0,4,63,1,21031,PDGFD
GO:BP,mononuclear cell migration,GO:0071674,1,0,205,63,2,21031,"SLIT2,PDGFD"
GO:BP,regulation of mononuclear cell migration,GO:0071675,1,0,123,63,2,21031,"SLIT2,PDGFD"
GO:BP,negative regulation of mononuclear cell migration,GO:0071676,1,0,22,63,1,21031,SLIT2
GO:BP,positive regulation of mononuclear cell migration,GO:0071677,1,0,74,63,1,21031,PDGFD
GO:BP,protein localization to extracellular region,GO:0071692,1,0,374,63,2,21031,"LTBP2,RAB3B"
GO:BP,organic substance transport,GO:0071702,1,0,2358,63,10,21031,"IL33,SYTL1,PEG10,GFAP,LTBP2,ASTN2,APBA1,VLDLR,PAX8,RAB3B"
GO:BP,organic substance metabolic process,GO:0071704,1,0,13768,63,40,21031,"IL33,APH1A,LPXN,POSTN,IL18,RTN1,GDPD2,SLIT2,MMAB,NQO2,GFAP,ALK,NFIX,MGMT,FADS2,CYGB,GMDS,PLCB4,APBA1,NEIL2,HNMT,VLDLR,PPIL3,NRK,TMTC1,CDC20,SFRP2,ETS1,RDH10,RLBP1,RNF5,CD34,ARX,CLGN,PAX8,PTPRU,KMT5B,KCNK2,PDGFD,GSTM5"
GO:BP,response to transforming growth factor beta,GO:0071559,1,0,267,63,5,21031,"LPXN,POSTN,PEG10,LTBP2,PDGFD"
GO:BP,nitrogen compound transport,GO:0071705,1,0,1911,63,10,21031,"IL33,SYTL1,PEG10,GFAP,LTBP2,ASTN2,APBA1,VLDLR,PAX8,RAB3B"
GO:BP,dopaminergic neuron differentiation,GO:0071542,1,0,41,63,1,21031,SFRP2
GO:BP,response to heparin,GO:0071503,1,0,7,63,1,21031,SLIT2
GO:BP,cellular response to vitamin K,GO:0071307,1,0,2,63,1,21031,POSTN
GO:BP,cellular response to organic substance,GO:0071310,1,0,1971,63,8,21031,"IL33,CALB1,POSTN,IL18,SLIT2,ALK,PAX8,PDGFD"
GO:BP,cellular response to cytokine stimulus,GO:0071345,1,0,839,63,4,21031,"IL33,POSTN,IL18,SLIT2"
GO:BP,cellular response to interleukin-18,GO:0071351,1,0,10,63,1,21031,IL18
GO:BP,cellular response to tumor necrosis factor,GO:0071356,1,0,228,63,1,21031,POSTN
GO:BP,cellular response to growth factor stimulus,GO:0071363,1,0,681,63,8,21031,"LPXN,POSTN,PEG10,SLIT2,HHIP,LTBP2,SFRP2,PDGFD"
GO:BP,cellular response to gonadotropin stimulus,GO:0071371,1,0,18,63,1,21031,PAX8
GO:BP,cellular response to organic cyclic compound,GO:0071407,1,0,535,63,1,21031,ALK
GO:BP,cellular response to organonitrogen compound,GO:0071417,1,0,610,63,3,21031,"SLIT2,ALK,PDGFD"
GO:BP,hematopoietic stem cell proliferation,GO:0071425,1,0,34,63,2,21031,"SFRP2,CD34"
GO:BP,cellular response to oxygen levels,GO:0071453,1,0,166,63,1,21031,KCNK2
